ID,holiday,heat,rainfall,flakes,cloud,atmosphere,pa,statement,dt,vol
13693,None,274.07,0,0,90,Squall,101143.645,heavy intensity drizzle,16-04-2014 02:00,438.0250877
13694,None,273.76,0,0,90, Fog,100168.42,clouds over head and dispersed sunny,16-04-2014 03:00,380.1345874
13695,None,273.3,0,0,90, Fog,100915.695,clouds over head and dispersed sunny,16-04-2014 04:00,858.9388143
13696,None,273.21,0,0,90, Fog,100277.893,clouds over head and dispersed sunny,16-04-2014 05:00,3047.345672
13697,None,273.16,0,0,90, Fog,100592.994,clouds over head and dispersed sunny,16-04-2014 06:00,5733.089404
13698,None,273.48,0,0,90,Thunderstorm,100643.936,low rain,16-04-2014 07:00,6914.025623
13699,None,273.74,0,0,90, Fog,100917.219,clouds over head and dispersed sunny,16-04-2014 08:00,5813.900947
13700,None,273.76,0,0,90, Fog,100069.304,clouds over head and dispersed sunny,16-04-2014 09:00,5247.096578
13701,None,273.36,0,0,90, Fog,101158.58,clouds over head and dispersed sunny,16-04-2014 10:00,4547.320107
13702,None,273.2,0,0,90, Fog,100951.137,clouds over head and dispersed sunny,16-04-2014 11:00,4767.279657
13703,None,271.7868447,0.25,0,90,Percipitation ,101212.533,light rain,16-04-2014 12:00,4994.041356
13704,None,274.54,0.27,0,90,Percipitation ,100483.91,light rain,16-04-2014 13:00,4961.248701
13705,None,274.99,0.25,0,90,Percipitation ,100900.811,light rain,16-04-2014 14:00,5172.044058
13706,None,274.72,0.36,0,90,Percipitation ,100244.584,light rain,16-04-2014 15:00,5654.8228
13707,None,274.17,0.38,0,90,Percipitation ,101164.173,light rain,16-04-2014 16:00,6200.876725
13708,None,273.75,1.134,0,90,Percipitation ,100344.897,moderate rain,16-04-2014 17:00,5807.554563
13709,None,272.280452,1.71,0,90,Percipitation ,100855.165,moderate rain,16-04-2014 18:00,4431.342486
13710,None,273.52,2.35,0,90,Percipitation ,100980.861,moderate rain,16-04-2014 19:00,2887.077344
13711,None,273.4,1.86,0,90,Percipitation ,101269.448,moderate rain,16-04-2014 20:00,2510.707961
13712,None,273.48,2.11,0,90,Percipitation ,100823.267,moderate rain,16-04-2014 21:00,2304.24298
13713,None,273.42,2.86,0,90,Percipitation ,100442.011,moderate rain,16-04-2014 22:00,1902.862114
13714,None,272.87,2.53,0,90,Percipitation ,100227.396,moderate rain,16-04-2014 23:00,964.2393224
13715,None,272.45,2.85,0,90,Haze,100049.789,thunderstorm with rain,17-04-2014 00:00,350.4011022
13716,None,271.8,0.64,0,90,Percipitation ,100997.778,light rain,17-04-2014 01:00,484.0488066
13717,None,271.75,0.44,0,90,Percipitation ,101078.606,sleet,17-04-2014 02:00,223.3655231
13718,None,271.68,0,0,90, Fog,100785.051,clouds over head and dispersed sunny,17-04-2014 03:00,223.2120074
13719,None,271.68,0,0,90, Fog,100143.173,clouds over head and dispersed sunny,17-04-2014 04:00,862.2648819
13720,None,271.73,0.51,0,90,Percipitation ,100566.304,light rain,17-04-2014 05:00,2845.069654
13721,None,271.73,0.51,0,90,Percipitation ,100302.398,light rain,17-04-2014 06:00,5176.033739
13722,None,271.84,0,0,90, Fog,100920.875,clouds over head and dispersed sunny,17-04-2014 07:00,6271.224095
13723,None,271.94,0,0,90, Fog,100094.368,clouds over head and dispersed sunny,17-04-2014 08:00,5396.482648
13724,None,270.7903034,0.25,0,90,Percipitation ,101040.567,light rain,17-04-2014 09:00,5217.216062
13725,None,272.56,0,0,90, Fog,101187.811,clouds over head and dispersed sunny,17-04-2014 10:00,4417.514657
13726,None,273.23,0.25,0,90,Percipitation ,101299.75,light rain,17-04-2014 11:00,4779.453821
13727,None,274.26,0.46,0,90,Percipitation ,101227.954,light rain,17-04-2014 12:00,5035.432667
13728,None,275.14,0.97,0,90,Percipitation ,101123.513,light rain,17-04-2014 13:00,5250.670716
13729,None,276.05,1.869,0,90,Percipitation ,100499.133,moderate rain,17-04-2014 14:00,5290.288509
13730,None,277.18,2.21,0,75, Sprinkle,101215.454,low visiblity fog,17-04-2014 15:00,6135.777398
13731,None,277.77,1.3,0,40,Haze,100122.128,heavy intensity drizzle,17-04-2014 16:00,6778.107954
13732,None,278.13,0.91,0,40,Percipitation ,100313.43,light rain,17-04-2014 17:00,6304.559731
13733,None,278.09,0.5355,0,40,Percipitation ,101235.207,light rain,17-04-2014 18:00,4516.577739
13734,None,277.63,0.51,0,20,Percipitation ,100458.479,light rain,17-04-2014 19:00,3480.75374
13735,None,276.24,0,0,1,Fog ,101183.98,clear sky,17-04-2014 20:00,3170.911777
13736,None,274.62,0.25,0,1,Percipitation ,101188.818,light rain,17-04-2014 21:00,3011.638894
13737,None,273.17,0.25,0,1,Percipitation ,100107.985,light rain,17-04-2014 22:00,2520.333658
13738,None,271.96,0.51,0,1,Percipitation ,100305.187,light rain,17-04-2014 23:00,1450.388508
13739,None,271.12,0,0,1,Fog ,100435.142,clear sky,18-04-2014 00:00,657.1872946
13740,None,270.63,0,0,1,Fog ,100565.544,clear sky,18-04-2014 01:00,438.4905276
13741,None,270.06,0,0,1,Fog ,100325.891,clear sky,18-04-2014 02:00,453.459371
13742,None,269.64,0,0,1,Fog ,100223.095,clear sky,18-04-2014 03:00,344.1410152
13743,None,269.24,0,0,1,Fog ,100571.79,clear sky,18-04-2014 04:00,760.0244
13744,None,268.93,0,0,1, Sprinkle,100306.71,heavy snow,18-04-2014 05:00,2145.097546
13745,None,269.18,0,0,40, Sprinkle,100418.897,heavy snow,18-04-2014 06:00,5287.179477
13746,None,270.5106909,0,0,75, Fog,100040.715,low clouds and high wind,18-04-2014 07:00,5609.016693
13747,None,271.84,0,0,90, Fog,100512.73,clouds over head and dispersed sunny,18-04-2014 08:00,5473.227567
13748,None,274.43,0,0,90, Fog,100474.513,clouds over head and dispersed sunny,18-04-2014 09:00,4991.761359
13749,None,276.42,0.25,0,75,Squall,101235.889,shower drizzle,18-04-2014 10:00,4616.95596
13750,None,278.77,0.51,0,40,Percipitation ,101126.225,light rain,18-04-2014 11:00,5348.952121
13751,None,280.3,1.3335,0,40,Percipitation ,100840.877,moderate rain,18-04-2014 12:00,5865.661386
13752,None,281.6,0.672,0,40,Percipitation ,101128.504,light rain,18-04-2014 13:00,5720.079852
13753,None,282.49,0.357,0,75,Percipitation ,100930.089,light rain,18-04-2014 14:00,5830.540026
13754,None,283.21,0,0,75, Fog,101050.446,low clouds and high wind,18-04-2014 15:00,6046.056163
13755,None,283.59,0,0,90, Fog,100869.045,clouds over head and dispersed sunny,18-04-2014 16:00,5927.56047
13756,None,283.12,0,0,90, Fog,100396.497,clouds over head and dispersed sunny,18-04-2014 17:00,5409.229839
13757,None,283.16,0,0,90, Fog,100090.404,clouds over head and dispersed sunny,18-04-2014 18:00,4472.174082
13758,None,283.23,0,0,75, Fog,100135.096,low clouds and high wind,18-04-2014 19:00,3777.162145
13759,None,282.19,0,0,75, Fog,100192.065,low clouds and high wind,18-04-2014 20:00,3083.846957
13760,None,281.05,0,0,75, Fog,100567.76,low clouds and high wind,18-04-2014 21:00,2955.166451
13761,None,280.42,0,0,75, Fog,100861.253,low clouds and high wind,18-04-2014 22:00,2702.896808
13762,None,280.04,0,0,75, Fog,101166.136,low clouds and high wind,18-04-2014 23:00,1758.555116
13763,None,279.138833,0,0,75, Fog,100379.995,low clouds and high wind,19-04-2014 00:00,1292.345522
13764,None,281.1063407,0.2625,0,75,Percipitation ,100659.255,light rain,19-04-2014 01:00,679.7520229
13765,None,279.7,0.25,0,20,Percipitation ,100721.954,light rain,19-04-2014 02:00,551.1040058
13766,None,279.78,0,0,40, Fog,100130.79,dispersed clounds and rain,19-04-2014 03:00,174.2209362
13767,None,279.95,0,0,75, Fog,100805.274,low clouds and high wind,19-04-2014 04:00,439.7263037
13768,None,280.07,0,0,75,Fog ,101303.121,light rain,19-04-2014 05:00,816.5720184
13769,None,279.66,0,0,75, Fog,101197.568,low clouds and high wind,19-04-2014 06:00,1361.203423
13770,None,279.46,0,0,75, Fog,100301.435,low clouds and high wind,19-04-2014 07:00,1990.325912
13771,None,279.95,0,0,75, Calm,100259.817,bit snow,19-04-2014 08:00,2623.102729
13772,None,280.64,0,0,75, Fog,100826.888,low clouds and high wind,19-04-2014 09:00,3469.265571
13773,None,279.7724955,0,0,90, Fog,100154.158,clouds over head and dispersed sunny,19-04-2014 10:00,3810.580194
13774,None,283.14,0,0,90, Fog,100060.777,clouds over head and dispersed sunny,19-04-2014 11:00,4210.299476
13775,None,285.58,0,0,90, Fog,100948.899,clouds over head and dispersed sunny,19-04-2014 12:00,4229.224234
13776,None,287.42,0,0,75, Fog,100706.766,low clouds and high wind,19-04-2014 13:00,4356.143773
13777,None,289.56,0,0,75, Fog,100500.78,low clouds and high wind,19-04-2014 14:00,4365.500125
13778,None,292.8634391,0,0,75, Fog,100890.075,low clouds and high wind,19-04-2014 15:00,4273.34977
13779,None,291.29,0.38,0,90,Percipitation ,101191.765,light rain,19-04-2014 16:00,4284.880362
13780,None,290.7,0.72,0,90,Percipitation ,100205.403,light rain,19-04-2014 17:00,3653.369614
13781,None,289.13,0.966,0,90,Percipitation ,100792.939,light rain,19-04-2014 18:00,3507.308259
13782,None,288.39,1.26,0,75,Percipitation ,100260.982,moderate rain,19-04-2014 19:00,3075.277828
13783,None,287.59,0.47,0,75,Percipitation ,100927.628,light rain,19-04-2014 20:00,2525.329376
13784,None,286.55,0.34,0,90,Percipitation ,100837.611,light rain,19-04-2014 21:00,3223.088921
13785,None,285.71,0.8,0,90,Percipitation ,100849.936,light rain,19-04-2014 22:00,3402.105757
13786,None,285.28,0.78,0,90,Percipitation ,100408.457,light rain,19-04-2014 23:00,2136.96248
13787,None,284.66,0.84,0,90,Percipitation ,100137.487,light rain,20-04-2014 00:00,1172.641896
13788,None,284.54,0.88,0,90,Percipitation ,101035.486,light rain,20-04-2014 01:00,616.443528
13789,None,282.15,0,0,90, Fog,100742.016,clouds over head and dispersed sunny,20-04-2014 02:00,488.7610173
13790,None,282.87,0.25,0,90,Percipitation ,100852.242,light rain,20-04-2014 03:00,316.4350924
13791,None,282.87,0.2625,0,90,Percipitation ,100177.797,light rain,20-04-2014 04:00,204.6555676
13792,None,281.8537075,0,0,90, Fog,100489.199,clouds over head and dispersed sunny,20-04-2014 05:00,194.1905637
13793,None,281.65,0,0,90, Fog,100185.294,clouds over head and dispersed sunny,20-04-2014 06:00,848.9758005
13794,None,281.63,0.25,0,40,Percipitation ,100966.132,light rain,20-04-2014 07:00,1146.045253
13795,None,282.86,0.25,0,40,Percipitation ,100874.663,light rain,20-04-2014 08:00,1841.953305
13796,None,283.87,0,0,0,Fog,100734.406,light rain,20-04-2014 09:00,2667.918354
13797,None,294.15,0,0,40, Fog,100535.721,dispersed clounds and rain,20-04-2014 12:00,3699.101888
13798,None,294.49,0,0,40, Fog,100261.793,dispersed clounds and rain,20-04-2014 13:00,4099.970148
13799,None,295.22,0,0,40, Fog,100934.595,dispersed clounds and rain,20-04-2014 14:00,3994.4239
13800,None,294.7758066,0,0,40,Percipitation ,100838.932,dispersed clounds and rain,20-04-2014 15:00,4238.761741
13801,None,296.59,0,0,40, Fog,100526.49,dispersed clounds and rain,20-04-2014 16:00,4346.185632
13802,None,296.62,0,0,20,Haze,100031.37,sleet,20-04-2014 17:00,4426.643194
13803,None,296.15,0,0,20, Fog,100472.363,bit cloudy,20-04-2014 18:00,4400.205516
13804,None,295.09,0,0,20, Fog,100736.439,bit cloudy,20-04-2014 19:00,4148.853485
13805,None,292.54,0,0,20, Fog,100853.863,bit cloudy,20-04-2014 20:00,3688.732254
13806,None,289.0673286,0,0,20, Calm,100031.307,lightning and thunderstrom,20-04-2014 21:00,3072.159301
13807,None,289.4,0,0,75, Fog,100302.205,low clouds and high wind,20-04-2014 22:00,1793.775399
13808,None,288.2497415,0,0,75, Fog,100313.912,low clouds and high wind,20-04-2014 23:00,1326.337277
13809,None,287.87,0,0,40, Fog,100793.776,dispersed clounds and rain,21-04-2014 00:00,706.494951
13810,None,285.8555659,0,0,90, Fog,101266.887,clouds over head and dispersed sunny,21-04-2014 01:00,430.2461127
13811,None,287.15,0.38,0,90,Percipitation ,100801.942,light rain,21-04-2014 02:00,409.9379395
13812,None,286.89,0.64,0,90,Percipitation ,100735.283,light rain,21-04-2014 03:00,464.641012
13813,None,287.8173874,0.693,0,90,Percipitation ,100919.965,light rain,21-04-2014 04:00,600.2537942
13814,None,286.74,0.88,0,90,Percipitation ,101209.444,light rain,21-04-2014 05:00,2701.526907
13815,None,286.77,0.6,0,75,Smoke,100405.729,mist,21-04-2014 06:00,5367.432597
13816,None,286.3,0.32,0,40,Percipitation ,100796.842,light rain,21-04-2014 07:00,6408.693033
13817,None,286.68,0,0,75, Fog,100163.17,dispersed clounds and rain,21-04-2014 08:00,5769.413636
13818,None,288,0.34,0,75,Percipitation ,100096.1,light rain,21-04-2014 09:00,5149.167716
13819,None,290.5195657,0.2625,0,90,Percipitation ,101067.597,light rain,21-04-2014 10:00,4430.780151
13820,None,292.8839868,0,0,40, Fog,101246.284,dispersed clounds and rain,21-04-2014 11:00,4699.286697
13821,None,292.54,0.25,0,40, Calm,100930.51,SQUALLS,21-04-2014 12:00,4730.477604
13822,None,292.92,0.25,0,20,Percipitation ,100063.407,light rain,21-04-2014 13:00,5198.232381
13823,None,292.72,0,0,20, Fog,100298.614,bit cloudy,21-04-2014 14:00,5230.587427
13824,None,292.36,0,0,20,Fog ,100149.928,shower snow,21-04-2014 15:00,6009.679614
13825,None,292.03,0,0,20, Fog,100067.995,bit cloudy,21-04-2014 15:00,5916.040067
13826,None,291.41,0,0,20, Fog,100063.407,bit cloudy,21-04-2014 16:00,6279.144296
13827,None,290.51,0,0,1,Fog ,100458.316,clear sky,21-04-2014 16:00,6338.168453
13828,None,289.96,0,0,1, Fog,100699.766,heavy intensity drizzle,21-04-2014 17:00,6113.931971
13829,None,288.63,0,0,1, Calm,101289.334,SQUALLS,21-04-2014 18:00,4572.769269
13830,None,287.82,0,0,1,Fog ,101316.556,clear sky,21-04-2014 19:00,3420.938377
13831,None,286.09,0,0,1,Smoke,101005.061,dispersed clounds and rain,21-04-2014 20:00,3006.405278
13832,None,284.47,0,0,1,Fog ,101074.299,clear sky,21-04-2014 21:00,4872.965103
13833,None,282.89,0,0,1,Fog ,100625.358,clear sky,21-04-2014 22:00,2091.845821
13834,None,281.18,0,0,1,Fog ,100537.582,clear sky,21-04-2014 23:00,1039.04266
13835,None,279.88,0,0,1,Fog,100606.446,bit cloudy,22-04-2014 00:00,775.8056047
13836,None,279.02,0,0,1,Fog ,100522.862,clear sky,22-04-2014 01:00,254.3821255
13837,None,280.317313,0,0,1,Fog ,100651.613,clear sky,22-04-2014 02:00,78.0837369
13838,None,276.1591725,0,0,1,Fog ,100130.79,clear sky,22-04-2014 03:00,533.1011639
13839,None,277.69,0,0,1,Fog ,100111.023,clear sky,22-04-2014 04:00,930.5769201
13840,None,277.07,0,0,1,Fog ,100930.089,clear sky,22-04-2014 05:00,2803.837515
13841,None,275.85,0,0,1,Fog ,100875.712,clear sky,22-04-2014 06:00,5858.785495
13842,None,276.12,0,0,20, Fog,100838.211,bit cloudy,22-04-2014 07:00,7326.199839
13843,None,278,0,0,20, Fog,101117.399,bit cloudy,22-04-2014 08:00,6085.904577
13844,None,279.7,0,0,20,Thunderstorm,100194.974,thunderstorm with light rain,22-04-2014 09:00,5313.827297
13845,None,280.89,0,0,20, Fog,101102.496,bit cloudy,22-04-2014 10:00,4447.779536
13846,None,282.73,0,0,20, Fog,100339.882,bit cloudy,22-04-2014 11:00,4702.167857
13847,None,283.91,0,0,20, Fog,100612.494,bit cloudy,22-04-2014 12:00,5091.644699
13848,None,285.47,0,0,40, Fog,100037.848,dispersed clounds and rain,22-04-2014 13:00,5127.053855
13849,None,286.23,0,0,40, Fog,100438.59,dispersed clounds and rain,22-04-2014 14:00,5394.364912
13850,None,287,0,0,1,Fog ,100264.713,clear sky,22-04-2014 15:00,6056.179028
13851,None,287.32,0,0,1,Fog ,101212.882,clear sky,22-04-2014 16:00,7014.941295
13852,None,287.33,0,0,40, Fog,100276.799,dispersed clounds and rain,22-04-2014 17:00,6487.150417
13853,None,287.03,0,0,40, Fog,100782.089,dispersed clounds and rain,22-04-2014 18:00,4492.583286
13854,None,286.24,0,0,75, Fog,100443.425,low clouds and high wind,22-04-2014 19:00,3535.443577
13855,None,285.13,0,0,40, Fog,100111.023,dispersed clounds and rain,22-04-2014 20:00,3171.556536
13856,None,282.4,0,0,40, Fog,100417.092,dispersed clounds and rain,22-04-2014 21:00,2547.952852
13857,None,281.15,0,0,75, Fog,100914.615,low clouds and high wind,22-04-2014 22:00,1576.879376
13858,None,280.63,0,0,75, Fog,100963.891,low clouds and high wind,22-04-2014 23:00,1172.463348
13859,None,279.7,0,0,20, Fog,101019.749,bit cloudy,23-04-2014 00:00,720.2864231
13860,None,279.23,0,0,20, Fog,100793.776,bit cloudy,23-04-2014 01:00,387.0275167
13861,None,278.95,0,0,20, Fog,101087.896,bit cloudy,23-04-2014 02:00,403.3870633
13862,None,278.64,0,0,75, Fog,100162.667,low clouds and high wind,23-04-2014 03:00,483.2890835
13863,None,278.6132015,0,0,75, Fog,100592.616,low clouds and high wind,23-04-2014 04:00,914.4131262
13864,None,279.27,0,0,75, Fog,100741.18,low clouds and high wind,23-04-2014 05:00,2963.425832
13865,None,279.46,0,0,90, Fog,101045.59,clouds over head and dispersed sunny,23-04-2014 06:00,5841.878576
13866,None,279.4,0,0,90, Fog,100526.04,clouds over head and dispersed sunny,23-04-2014 07:00,6963.369159
13867,None,279.76,0,0,90, Fog,101285.501,clouds over head and dispersed sunny,23-04-2014 08:00,6172.930685
13868,None,280.39,0,0,90, Fog,100305.446,clouds over head and dispersed sunny,23-04-2014 09:00,5351.901754
13869,None,280.75,0,0,90, Fog,100948.181,clouds over head and dispersed sunny,23-04-2014 10:00,4552.452291
13870,None,281.36,0,0,90, Fog,101233.163,clouds over head and dispersed sunny,23-04-2014 11:00,4878.384183
13871,None,282.0419111,0,0,90, Fog,101273.15,clouds over head and dispersed sunny,23-04-2014 12:00,5481.812424
13872,None,280.82,0.62,0,90,Percipitation ,100002.428,light rain,23-04-2014 13:00,5442.316988
13873,None,279.58,0.9,0,90,Percipitation ,100373.547,light rain,23-04-2014 14:00,5248.079454
13874,None,278.59,1.06,0,90,Percipitation ,101193.34,moderate rain,23-04-2014 15:00,5575.564669
13875,None,277.5244242,0.68,0,90,Percipitation ,101298.549,light rain,23-04-2014 16:00,6537.384619
13876,None,277.91,0.64,0,90,Percipitation ,100371.647,light rain,23-04-2014 17:00,6490.316086
13877,None,278.2,0.43,0,90,Percipitation ,101017.216,light rain,23-04-2014 18:00,4174.9427
13878,None,278.49,0.44,0,90,Percipitation ,101190.903,light rain,23-04-2014 19:00,3267.990678
13879,None,278.59,1.176,0,90,Percipitation ,100339.34,moderate rain,23-04-2014 20:00,2658.134762
13880,None,278.58,1.12,0,90,Percipitation ,100930.958,moderate rain,23-04-2014 21:00,2447.50639
13881,None,278.78,0.89,0,90,Percipitation ,100689.235,light rain,23-04-2014 22:00,1851.346166
13882,None,278.94,0.25,0,90,Percipitation ,101219.228,light rain,23-04-2014 23:00,1198.244296
13883,None,279.16,0.25,0,90,Percipitation ,100432.698,light rain,24-04-2014 00:00,529.9997045
13884,None,279.34,0,0,90, Fog,100064.647,light rain,24-04-2014 01:00,279.1199008
13885,None,279.57,0.25,0,90,Percipitation ,100709.935,light rain,24-04-2014 02:00,446.9924079
13886,None,279.54,0,0,90, Fog,100783.114,clouds over head and dispersed sunny,24-04-2014 03:00,289.5033199
13887,None,279.2,1.46,0,90,Percipitation ,100212.511,moderate rain,24-04-2014 04:00,1007.966226
13888,None,278.79,1.281,0,90,Percipitation ,100697.939,moderate rain,24-04-2014 05:00,2879.143887
13889,None,279.8617373,1.05,0,90,Percipitation ,101161.689,moderate rain,24-04-2014 06:00,5145.412579
13890,None,278.12,1.2,0,90,Percipitation ,100423.297,moderate rain,24-04-2014 07:00,5778.686667
13891,None,278.6753211,1.71,0,90,Percipitation ,100798.427,moderate rain,24-04-2014 08:00,5701.626657
13892,None,277.87,1.8,0,90,Percipitation ,100491.171,moderate rain,24-04-2014 09:00,5249.4628
13893,None,277.88,2.1,0,90,Thunderstorm,100324.949,low visiblity fog,24-04-2014 10:00,4655.590632
13894,None,277.93,2.22,0,90,Percipitation ,100987.186,moderate rain,24-04-2014 11:00,4793.766745
13895,None,276.7308868,1.46,0,90,Percipitation ,101231.766,moderate rain,24-04-2014 12:00,4991.436505
13896,None,276.474502,0.94,0,90,Percipitation ,100362.322,light rain,24-04-2014 13:00,5190.969104
13897,None,278.61,0.65,0,90,Percipitation ,100978.067,light rain,24-04-2014 14:00,5435.816102
13898,None,278.9,0.4935,0,90,Percipitation ,100472.78,light rain,24-04-2014 15:00,5999.33555
13899,None,279.32,0.51,0,90,Percipitation ,100968.424,light rain,24-04-2014 16:00,6503.010897
13900,None,279.51,0.64,0,90,Percipitation ,100180.608,light rain,24-04-2014 17:00,6891.983243
13901,None,279.86,0.25,0,90,Percipitation ,100136.134,light rain,24-04-2014 18:00,4620.704429
13902,None,280.7944996,0.64,0,90,Percipitation ,100149.416,light rain,24-04-2014 19:00,3628.736002
13903,None,278.9024634,2.16,0,90,Percipitation ,101193.34,moderate rain,24-04-2014 20:00,3255.229971
13904,None,279.62,0.25,0,90,Percipitation ,100120.087,light rain,24-04-2014 21:00,3013.148221
13905,None,279.07,0,0,90, Fog,100930.089,clouds over head and dispersed sunny,24-04-2014 22:00,1837.19674
